sadness,joy,fear,disgust,anger,score,label_state
0,1,0,0,0,0.972319,1
0.550575,0.031473,0.134804,0.084611,0.196055,0,1
0.574464,0.057629,0.122036,0.161314,0.332392,-0.914685,0
0.164527,0.151539,0.102866,0.072571,0.090183,-0.653735,1
0.181235,0.466618,0.074075,0.025914,0.044525,-0.920462,1
0.322481,0.185619,0.156715,0.124806,0.124385,-0.858351,1
0.059711,0.327825,0.086332,0.235829,0.124141,0.90283,1
0.043428,0.768242,0.021367,0.045446,0.012663,0.969849,1
0.438504,0.066123,0.11744,0.33354,0.21099,-0.852115,0
0.468417,0.424379,0.011505,0.017888,0.127447,-0.326421,1
0.458373,0.363715,0.027979,0.005037,0.1797,0.653149,1
0.164527,0.151539,0.102866,0.072571,0.090183,0,1
0.196041,0.259412,0.033713,0.528618,0.05177,-0.972822,1
0.916667,0,0,0,0,-0.989318,0
0.209582,0.288054,0.115769,0.285168,0.097675,0.656526,1
0.400184,0.098392,0.354201,0.096903,0.360256,-0.803087,0
0.021365,0.92172,0.016913,0.012075,0.011031,0.992281,1
0.02643,0.948254,0.007572,0.001899,0.006098,0.934648,1
0.073823,0.627415,0.058749,0.014686,0.276427,0.816229,1
0.34065,0.587123,0.002524,0.068272,0.019246,0.275582,1
0.774466,0.085689,0.150809,0.099773,0.09237,-0.849841,0
0.104081,0.800965,0.003078,0.031095,0.079189,0.998922,1
0.039623,0.815292,0.023429,0.111165,0.008828,0.271877,1
0.030826,0.745873,0.024616,0.197004,0.031867,0.980409,1
0.376065,0.016168,0.261713,0.214759,0.163581,-0.868402,0
0.259964,0.318792,0.073083,0.3316,0.065742,0.698832,1
0.226077,0.490304,0.007917,0.025662,0.101805,0.985517,1
0.04183,0.373406,0.005829,0.410874,0.052041,0.688901,1
0.273379,0.351175,0.211864,0.076855,0.101524,0,1
0.590499,0.105415,0.101797,0.290486,0.195082,0.738791,1
0.170631,0.642113,0.027204,0.009366,0.160946,-0.722952,1
0.093658,0.559099,0.143057,0.062352,0.079696,0.96431,1
0.059891,0.756994,0.040397,0.017466,0.02908,0.911432,1
0.125204,0.228055,0.089242,0.075972,0.095939,-0.777331,1
0.100535,0.35278,0.118413,0.035143,0.091168,0.955989,1
0.212914,0.085977,0.129752,0.086681,0.110813,0,1
0.732958,0.053256,0.111647,0.061984,0.244654,-0.981529,0
0.485134,0.022763,0.200192,0.163633,0.272913,-0.964229,0
0.916667,0,0,0,0,-0.871866,0
0.023123,0.506433,0.187993,0.003652,0.022046,0,1
0.045723,0.797333,0.054802,0.048565,0.019169,0.973311,1
0.09404,0.181271,0.186185,0.068099,0.077835,-0.392987,1
0.83354,0.021039,0.073583,0.090366,0.148097,-0.984885,0
0.009246,0.947102,0.011512,0.012399,0.004703,0.996519,1
0.220351,0.727233,0.004372,0.045929,0.01528,0.907528,1
0.764904,0.026234,0.112197,0.142863,0.124522,-0.937737,0
0.120399,0.256889,0.080935,0.059959,0.082346,0.974217,1
0.590183,0.299658,0.065221,0.03814,0.045442,0,1
0.02341,0.648995,0.039152,0.051797,0.014343,0.938301,1
0.162239,0.61207,0.007855,0.012252,0.254,0.599358,1
0.17688,0.130658,0.077483,0.042685,0.120127,-0.847492,1
0.066432,0.889726,0.007181,0.003672,0.01238,0.967997,1
0.010134,0.922312,0.010112,0.007106,0.00714,0.973905,1
0.362308,0.203489,0.09929,0.118117,0.13457,0.803109,1
0.114772,0.315767,0.038749,0.123055,0.289746,0.967423,1
0,0.880435,0,0,0,0.992492,1
0.148831,0.180398,0.091248,0.074744,0.088473,0,1
0.039456,0.868441,0.043343,0.006067,0.023323,0.897233,1
0.242983,0.055066,0.044319,0.231717,0.170154,0.819488,1
0.22351,0.469868,0.140197,0.057422,0.077117,0.701422,1
0.374542,0.089685,0.032528,0.271953,0.323223,0,1
0.396365,0.277151,0.104848,0.080441,0.080483,-0.960663,1
0.151545,0.174219,0.093654,0.072945,0.08686,0,1
0.315929,0.291331,0.181415,0.134485,0.109994,0.594514,1
0.157937,0.203186,0.182499,0.265882,0.225769,-0.836573,1
0.051069,0.744989,0.04404,0.028416,0.023888,0.88825,1
0.011771,0.913061,0.006006,0.03287,0.006263,0.956537,1
0.01491,0.783121,0.005594,0.014688,0.027994,0.997583,1
0.508334,0.17936,0.103108,0.023423,0.067062,0.60145,1
0.426215,0.028314,0.104332,0.566934,0.200091,-0.889831,0
0.006524,0.713319,0.06768,0.02751,0.026381,0.999699,1
0.505287,0.031725,0.06386,0.101113,0.267572,-0.891239,0
0.144623,0.632759,0.026181,0.052915,0.051896,0.682004,1
0.383417,0.339138,0.069621,0.056517,0.179106,-0.635969,1
0.059738,0.879424,0.019134,0.010721,0.017691,0.991915,1
0.081166,0.598774,0.053574,0.014937,0.298671,0.746952,1
0.560375,0.028253,0.210812,0.115839,0.361976,-0.963158,0
0.16722,0.20846,0.131455,0.1767,0.09997,0.746868,1
0.01973,0.877706,0.024118,0.018324,0.011012,0.967005,1
0.011105,0.941209,0.015076,0.004461,0.015454,0.973836,1
0.060669,0.788419,0.02339,0.032248,0.035175,0.981703,1
0.011625,0.893906,0.014352,0.066063,0.01548,0.994611,1
0.236813,0.190716,0.095704,0.048279,0.076082,-0.508503,1
0.125796,0.59333,0.130449,0.024662,0.112741,0.885991,1
0.034428,0.598586,0.022534,0.207849,0.017061,0.83699,1
0.039583,0.903069,0.017975,0.009533,0.018151,0.979093,1
0.477037,0.137832,0.12013,0.10176,0.245692,-0.776295,1
0.495519,0.348683,0.075058,0.07786,0.095904,-0.685643,1
0,0,0,0.913043,0,-0.631159,1
0.324739,0.180341,0.120056,0.123276,0.130227,-0.829943,1
0.167338,0.245166,0.099267,0.108704,0.082647,-0.722983,1
0.194452,0.267736,0.051883,0.143909,0.395104,-0.4217,1
0.082481,0.860732,0.014943,0.033324,0.010894,0.980691,1
0.108688,0.585252,0.008954,0.116138,0.068348,0.9552,1
0.407215,0.399861,0.131689,0.076744,0.04154,0.731709,1
0.077244,0.20551,0.01956,0.008158,0.071163,0.563027,1
0.105162,0.847518,0.006493,0.003344,0.021599,0.961227,1
0.093507,0.648804,0.028775,0.069852,0.16363,-0.679781,1
0.273581,0.516813,0.018468,0.075722,0.068841,0.489998,1
0.392697,0.026907,0.139415,0.308476,0.470438,-0.888289,0
0.127999,0.720172,0.036522,0.112775,0.052867,0.962918,1
0.148831,0.179551,0.091248,0.074744,0.088473,-0.667296,1
0,0,0,0,0,0.81758,1
0.156052,0.290077,0.12214,0.123431,0.070595,-0.650458,1
0.081332,0.815164,0.007096,0.050625,0.011824,0.947822,1
0.024055,0.89383,0.013435,0.003521,0.006951,0.960747,1
0.139143,0.784157,0.016914,0.012033,0.048171,0.963832,1
0.34284,0.050908,0.27888,0.125885,0.455072,-0.713937,1
0.239472,0.081767,0.408794,0.223482,0.344163,0.701922,1
0.781826,0.123624,0.023618,0.073269,0.112712,-0.97036,0
0.186681,0.642817,0.028243,0.077606,0.029367,0.98005,1
0.124752,0.797227,0.021533,0.011485,0.008185,0.900924,1
0.002795,0.821426,0.006764,0.001544,0.002713,0.925862,1
0.016656,0.878358,0.017344,0.00672,0.005265,0.981014,1
0.00832,0.939608,0.008445,0.014201,0.005692,0.995724,1
0.073717,0.779991,0.078024,0.029691,0.018345,-0.311343,1
0.03135,0.518416,0.121833,0.211292,0.153695,0.826043,1
0.201546,0.34562,0.073477,0.16608,0.066137,0.971961,1
0.086742,0.679646,0.02157,0.039389,0.060043,0.698095,1
0.597358,0.027408,0.224607,0.218398,0.211682,-0.830809,0
0.33054,0.274347,0.07743,0.114051,0.126198,-0.410634,1
0.01112,0.70712,0.031688,0.015789,0.011836,0.696637,1
0.186219,0.353437,0.020159,0.407692,0.150317,0.338578,1
0.148831,0.179551,0.091248,0.074744,0.088473,-0.928012,1
0.389112,0.032665,0.280676,0.333816,0.357987,-0.920535,0
0.316576,0.242983,0.088553,0.064659,0.311943,0.975503,1
0.021827,0.776459,0.051881,0.018734,0.058089,0.929814,1
0.131459,0.091678,0.062779,0.616839,0.376015,-0.7468,1
0.152211,0.270853,0.134146,0.181753,0.014511,0.945373,1
0.164807,0.333754,0.087,0.089001,0.128149,0,1
0.227667,0.529498,0.110321,0.048739,0.11804,-0.847865,1
0.062748,0.723861,0.033432,0.090758,0.058933,-0.721058,1
0.125204,0.228055,0.089242,0.075972,0.095939,-0.71414,1
0.321329,0.574437,0.009684,0.044909,0.056948,0.965469,1
0.056833,0.629086,0.040747,0.010459,0.024189,0.885445,1
0.172679,0.24091,0.028266,0.014818,0.057363,0,1
0.142037,0.515597,0.03682,0.074522,0.23893,0,1
0.054019,0.845997,0.019914,0.015663,0.029267,0.992558,1
0.048407,0.881418,0.012988,0.031569,0.017884,0.985578,1
0.53968,0.020098,0.114787,0.496261,0.138111,0,1
0.071859,0.767563,0.041992,0.028965,0.021664,0.548189,1
0.225237,0.566913,0.033666,0.046568,0.097286,0.894683,1
0.484244,0.198715,0.105489,0.113399,0.139534,-0.762679,1
0.113451,0.462049,0.156391,0.235607,0.125384,0.63555,1
0.494613,0.143166,0.103347,0.14472,0.223019,-0.933518,0
0.032415,0.820461,0.02961,0.072218,0.021111,0.984367,1
0.135921,0.686259,0.110816,0.034432,0.033866,0.96747,1
0.677628,0.177655,0.066816,0.123485,0.072786,-0.794953,1
0.069686,0.74845,0.016678,0.044118,0.028079,0.988347,1
0.19073,0.347086,0.170888,0.159795,0.11286,-0.964037,1
0.240658,0.397152,0.048453,0.312725,0.051776,0.602743,1
0.376137,0.00375,0.091175,0.543674,0.329062,-0.928362,0
0,1,0,0,0,0.927507,1
0.18762,0.292397,0.026665,0.465573,0.102187,0.644227,1
0.437114,0.229699,0.090269,0.034179,0.091883,0.508929,1
0.021693,0.921115,0.042681,0.014548,0.01414,0.919991,1
0.340609,0.512502,0.167109,0.032785,0.028386,0.941532,1
0.028305,0.755303,0.017104,0.188044,0.04576,0.533262,1
0.469297,0.049608,0.302512,0.181372,0.138148,-0.965829,0
0.019744,0.917067,0.033197,0.008243,0.00843,0.958864,1
0.127303,0.40981,0.153288,0.235131,0.083137,-0.504667,1
0.421891,0.005099,0.071361,0.091084,0.694341,-0.886144,0
0.009488,0.895989,0.014112,0.067579,0.016777,0.995659,1
0.098282,0.627841,0.030515,0.158615,0.112901,-0.535825,1
0.167466,0.682414,0.02015,0.017441,0.083388,0.689953,1
0.106696,0.052719,0.033921,0.810854,0.015322,-0.787682,1
0.634772,0.004016,0.181582,0.282729,0.249604,-0.901501,0
0.231663,0.512298,0.055247,0.056766,0.099839,0.841864,1
0.031444,0.816683,0.046315,0.042062,0.0193,0.65004,1
0.326721,0.538418,0.041411,0.030199,0.023675,0.861771,1
0.402656,0.380252,0.062163,0.198027,0.049783,-0.96297,1
0.218885,0.366863,0.109135,0.084453,0.120332,0.544867,1
0.085372,0.200611,0.12728,0.084885,0.195581,0,1
0.419003,0.205637,0.155366,0.044727,0.122666,-0.693319,1
0.230148,0.598841,0.060838,0.06126,0.078138,0.912536,1
0.176806,0.554496,0.042371,0.133248,0.174784,0.914198,1
0.087484,0.77434,0.023799,0.004986,0.029762,0.982914,1
0.247044,0.623819,0.014497,0.145673,0.02499,0.607019,1
0.226128,0.301587,0.112747,0.191194,0.256718,-0.61204,1
0.143745,0.588102,0.037028,0.23813,0.033243,-0.769561,1
0.089144,0.776257,0.009902,0.01814,0.026494,0.97939,1
0.504805,0.087879,0.394479,0.205972,0.073203,-0.841479,0
0.307902,0.558592,0.080606,0.038288,0.049358,0.996212,1
0.0368,0.844213,0.04802,0.015916,0.041492,0.99802,1
0.001933,0.892949,0.022539,0.017175,0.071317,0.993672,1
0.215166,0.175334,0.053412,0.050787,0.130049,0.916851,1
0.082313,0.568302,0.019228,0.024247,0.091164,0.942554,1
0.867472,0.005016,0.216485,0.080714,0.056353,-0.96811,0
0.013867,0.854328,0.025362,0.066138,0.012191,0.983734,1
0.011738,0.931199,0.021333,0.003292,0.010681,0.844683,1
0.112368,0.058274,0.074373,0.50755,0.541086,-0.97077,0
0.364232,0.288407,0.157558,0.170666,0.055172,0.554743,1
0.172572,0.606135,0.047775,0.176273,0.043987,0.780314,1
0.087039,0.81962,0.03337,0.02107,0.042527,0.986811,1
0.464436,0.100975,0.174074,0.060579,0.164621,-0.941508,0
0.435358,0.004761,0.188205,0.280706,0.382877,-0.892931,0
0.129154,0.544572,0.075462,0.086768,0.177445,-0.874182,1
0,0,0,0,0,0.570971,1
0.031814,0.860511,0.013369,0.011255,0.01963,0.953351,1
0.049673,0.842986,0.059823,0.010965,0.040061,0.920724,1
0.301807,0.00121,0.234146,0.499335,0.369463,-0.936456,0
0.425616,0.370592,0.00593,0.047749,0.028356,0,1
0.694107,0.010292,0.122689,0.206771,0.291743,-0.960221,0
0.235423,0.341776,0.113338,0.263604,0.220103,0.447331,1
0.161819,0.157933,0.099978,0.072867,0.09194,-0.803489,1
0.125412,0.252197,0.096963,0.362351,0.283215,-0.612811,1
0.049273,0.770186,0.048415,0.043722,0.122516,-0.30963,1
0.161101,0.176029,0.104288,0.074744,0.088473,0,1
0.148831,0.179551,0.091248,0.074744,0.088473,-0.831341,1
0.341016,0.012288,0.2732,0.571659,0.178402,-0.929036,0
0.205427,0.09518,0.086068,0.128853,0.110769,-0.820728,1
0.019961,0.783654,0.005097,0.009312,0.074659,0.92495,1
0.050176,0.640773,0.007561,0.071783,0.006282,0.815197,1
0.463368,0.114778,0.083863,0.265261,0.116661,0,1
0.480064,0.007021,0.103905,0.517284,0.107787,-0.981218,0
0.153553,0.343217,0.24949,0.049202,0.277084,-0.87435,1
0.055546,0.87733,0.009092,0.013954,0.041538,0.997695,1
0,0.880435,0,0,0,0.981365,1
0.495712,0.001409,0.152141,0.239337,0.374844,-0.952116,0
0.044223,0.730448,0.052499,0.021866,0.028913,0.97572,1
0.079953,0.600831,0.10101,0.232959,0.014776,-0.918576,1
0.179091,0.091186,0.084327,0.234953,0.656888,-0.941709,0
0.641145,0.154524,0.115212,0.099935,0.155086,-0.74557,1
0.156005,0.397969,0.080134,0.224074,0.299508,0.514458,1
0.106671,0.702613,0.06801,0.053953,0.041461,0.886415,1
0.273695,0.418638,0.038324,0.262683,0.087308,0.483608,1
0.164527,0.151539,0.102866,0.072571,0.090183,-0.781809,1
0.188201,0.047446,0.108129,0.584019,0.095173,-0.75426,1
0.086017,0.466455,0.041215,0.05376,0.097613,-0.572561,1
0.09715,0.43796,0.047825,0.054211,0.098906,-0.879388,1
0.057635,0.859527,0.039379,0.016252,0.011333,0.98033,1
0.421776,0.046161,0.10338,0.457145,0.258604,-0.901855,0
0.30124,0.036842,0.118121,0.453686,0.446791,-0.824714,0
0.041394,0.710113,0.043071,0.018953,0.020351,0.913839,1
0.164527,0.151539,0.102866,0.072571,0.090183,-0.782794,1
0.080279,0.797145,0.015495,0.014989,0.042226,0.983437,1
0.074223,0.470204,0.037308,0.050089,0.041169,0.988633,1
0.315247,0.223131,0.013624,0.203614,0.380939,-0.900835,1
0.199564,0.180918,0.103388,0.089479,0.156153,-0.520792,1
0.016813,0.959066,0.008812,0.004376,0.003041,0.956514,1
0.146667,0.366433,0.25369,0.058099,0.174325,0.741124,1
0.445802,0.174833,0.171244,0.044333,0.123492,-0.78336,1
0.550987,0.00325,0.089412,0.446147,0.254452,-0.970539,0
0.00633,0.91399,0.028585,0.026616,0.003121,0.984737,1
0.092373,0.742605,0.023763,0.013705,0.089727,0.948221,1
0.30121,0.199278,0.131773,0.434102,0.166322,-0.875378,1
0.089602,0.835803,0.011728,0.014218,0.015736,0.930385,1
0.024527,0.704129,0.02899,0.025611,0.130977,0.826173,1
0.365972,0.109113,0.217129,0.283178,0.164552,-0.261804,1
0.008275,0.924801,0.04656,0.002705,0.003971,0.996749,1
0.176849,0.156758,0.113128,0.20512,0.445528,0.4562,1
0.121625,0.656734,0.012707,0.036461,0.054382,0.993013,1
0.26674,0.417958,0.122362,0.035421,0.236841,-0.489841,1
0.107672,0.64202,0.181717,0.03947,0.050426,0,1
0.439472,0.040371,0.159526,0.408422,0.23509,-0.940131,0
0.020964,0.929622,0.007235,0.00767,0.009607,0.995808,1
0.426133,0.338678,0.020831,0.127041,0.173869,0.977936,1
0.054166,0.116708,0.28567,0.510182,0.087266,0,1
0.148831,0.179551,0.091248,0.074744,0.088473,-0.715105,1
0.064747,0.189613,0.033117,0.033905,0.052461,0,1
0.173217,0.345318,0.127945,0.061299,0.132788,0.563077,1
0.035764,0.856472,0.002204,0.003768,0.098995,0.985317,1
0.017036,0.871869,0.008325,0.093026,0.006493,-0.372218,1
0.229634,0.23768,0.176992,0.071613,0.055238,0.338355,1
0.322304,0.009027,0.130211,0.451266,0.363147,-0.980081,0
0.00609,0.925342,0.001229,0.007743,0.023422,0.989716,1
0.200262,0.528387,0.01631,0.192005,0.047776,0.28473,1
0.45722,0.132494,0.059249,0.317245,0.291813,-0.269677,1
0.403949,0.005976,0.189316,0.48446,0.320392,-0.911196,0
0.595898,0.018052,0.127169,0.093573,0.43315,-0.910109,0
0.294257,0.18719,0.183938,0.095276,0.423354,0,1
0.417851,0.035081,0.153671,0.301207,0.284072,-0.582033,1
0.277977,0.278494,0.026159,0.099384,0.071843,-0.834637,1
0.234007,0.603603,0.017875,0.135102,0.058288,-0.399947,1
0.119202,0.5135,0.062809,0.045965,0.045331,0.708048,1
0.155238,0.157526,0.234197,0.058936,0.074135,0,1
0.557474,0.015742,0.19764,0.279112,0.291446,-0.940837,0
0.207397,0.459064,0.128597,0.147225,0.120193,0.612841,1
0.145257,0.822015,0.003891,0.007514,0.015034,0.974607,1
0.081327,0.800807,0.02367,0.030928,0.02148,0.969592,1
0.067706,0.854049,0.007709,0.064369,0.008024,0.958856,1
0.292245,0.009058,0.0869,0.24719,0.605854,-0.754796,0
0.332357,0.256506,0.107482,0.178687,0.209991,0,1
0.064519,0.437528,0.065342,0.299539,0.079072,0.60695,1
0.141535,0.169604,0.0886,0.132399,0.113303,0,1
0.376577,0.026478,0.045337,0.540537,0.336971,-0.832286,0
0.233247,0.078303,0.004821,0.024221,0.097628,-0.717382,1
0.503179,0.054002,0.072063,0.36708,0.145873,-0.954189,0
0.000257,0.954575,0.011056,0.016143,0.025354,0.98262,1
0.148831,0.179551,0.091248,0.074744,0.088473,-0.467688,1
0.085812,0.610971,0.040855,0.037336,0.035904,0.861256,1
0.305913,0.186645,0.06974,0.282206,0.323396,-0.962218,0
0.207643,0.007117,0.088718,0.377972,0.66227,-0.806307,0
0.169634,0.429215,0.055654,0.04443,0.109611,-0.84735,1
0.200752,0.24385,0.130368,0.285318,0.083198,-0.859778,1
0.5275,0.117399,0.142055,0.046382,0.157678,-0.83625,1
0.109423,0.394381,0.059477,0.03457,0.054751,-0.879936,1
0.24897,0.179134,0.139413,0.175035,0.126724,-0.734552,1
0.018203,0.910383,0.0411,0.006895,0.024106,0.298887,1
0.292451,0.655933,0.03577,0.004977,0.035709,0.829887,1
0.200707,0.133261,0.209391,0.095373,0.092692,-0.811868,1
0.038188,0.016276,0.00739,0.983315,0.034767,-0.979718,0
0.321775,0.410399,0.069542,0.137249,0.17452,0.796895,1
0.065732,0.252899,0.068976,0.341439,0.187704,-0.41644,1
0.423504,0.169336,0.242934,0.331619,0.028978,-0.735584,1
0.898054,0.008913,0.17365,0.075222,0.087436,-0.952086,0
0.433417,0.266074,0.105408,0.061121,0.139073,0,1
0.448652,0.384832,0.066319,0.107886,0.064341,-0.635466,1
0.688432,0.01172,0.028504,0.267287,0.110362,-0.981874,0
0.18991,0.237353,0.120411,0.188282,0.104916,0.260863,1
0.365379,0.02065,0.13173,0.293945,0.430757,-0.984109,0
0.086074,0.050887,0.062843,0.713294,0.261765,-0.672025,1
0.249691,0.198189,0.119662,0.06139,0.102741,-0.734289,1
0.193451,0.387335,0.048878,0.294093,0.231246,-0.881759,1
0.104984,0.283158,0.087551,0.07464,0.105642,0.883291,1
0.100914,0.216709,0.024352,0.267202,0.607474,-0.909342,1
0.148831,0.179551,0.091248,0.074744,0.088473,-0.848517,1
0.380372,0.211031,0.04764,0.403537,0.138246,-0.397142,1
0.227475,0.424894,0.180142,0.235608,0.037736,-0.77141,1
0.415427,0.008935,0.251629,0.313375,0.365519,-0.967538,0
0.498415,0.210441,0.089939,0.021506,0.082535,-0.831579,1
0.677521,0.022974,0.047933,0.04203,0.141797,-0.918382,0
0.073554,0.459065,0.230962,0.094889,0.039522,-0.721002,1
0.092113,0.320811,0.047743,0.180248,0.214084,-0.94208,1
0.397313,0.158572,0.109549,0.186642,0.103473,-0.82662,1
0.185658,0.468778,0.122052,0.050109,0.181171,0.547391,1
0.916667,0,0,0.931034,0.931034,-0.966467,0
0.428934,0.026919,0.218041,0.395209,0.253551,-0.970974,0
0.071761,0.235737,0.307243,0.020076,0.076322,-0.378158,1
0.234732,0.079709,0.090993,0.059795,0.095491,-0.46509,1
0.477411,0.212919,0.031831,0.267077,0.21839,-0.357842,1
0.297477,0.42077,0.018739,0.071132,0.037718,-0.560186,1
0.18281,0.345164,0.08133,0.187534,0.085185,-0.644622,1
0.281971,0.075008,0.155653,0.035672,0.100519,-0.780368,1
0.735998,0.013715,0.086666,0.074611,0.031501,-0.885647,0
0.587569,0.017196,0.075713,0.037519,0.042202,-0.898351,0
0.691057,0.006921,0.149299,0.263896,0.204702,-0.984701,0
0.363925,0.127064,0.251296,0.334215,0.06439,-0.572167,1
0.298584,0.035969,0.045245,0.071714,0.275873,-0.521577,1
0.609435,0.005269,0.111386,0.227278,0.397847,-0.971241,0
0.42302,0.028512,0.043345,0.06733,0.042954,-0.943129,0
0.137616,0.011434,0.226712,0.646576,0.298535,-0.873012,0
0.191096,0.435797,0.040662,0.096689,0.073526,-0.772434,1
0.512962,0.081652,0.071882,0.058217,0.129336,-0.763624,1
0.638412,0.181169,0.094626,0.012133,0.051686,-0.861573,1
0.078407,0.615987,0.010968,0.136768,0.080931,-0.735406,1
0.18594,0.325966,0.249581,0.079456,0.20677,-0.817428,1
0.378089,0.015303,0.144654,0.255488,0.507203,-0.86009,0
0.148831,0.179551,0.091248,0.074744,0.088473,-0.721054,1
0.222975,0.245791,0.156936,0.418919,0.099455,-0.813366,1
0.484655,0.001897,0.142529,0.102184,0.502657,-0.889055,0
0.286503,0.430559,0.159136,0.126086,0.145551,-0.76903,1
0.797264,0.022826,0.171007,0.087396,0.178656,-0.932575,0
0.213279,0.17887,0.109795,0.075133,0.174533,0,1
0.051909,0.038024,0.037849,0.931431,0.039001,-0.540275,1
0.368832,0.25131,0.208871,0.059783,0.123125,-0.952254,1
0.177251,0.519952,0.049155,0.135213,0.10154,-0.425458,1
0.113319,0.29469,0.085907,0.081824,0.184439,-0.543987,1
0.125263,0.054897,0.395321,0.04402,0.07769,0,1
0.189255,0.16723,0.09195,0.167765,0.118868,-0.326758,1
0.101736,0.584748,0.150202,0.020137,0.04439,-0.776326,1
0.234136,0.115493,0.037516,0.181457,0.384202,-0.904229,1
0.632703,0.077108,0.159761,0.053657,0.031896,-0.831657,1
0.464571,0.028041,0.097752,0.161503,0.206944,0,1
0.148526,0.566167,0.121242,0.094732,0.081271,0.850994,1
0.273131,0.023331,0.266836,0.346589,0.312066,-0.77952,0
0.439343,0.202972,0.025305,0.351886,0.065487,-0.931956,1
0.34599,0.336232,0.09371,0.10008,0.190174,-0.249862,1
0.102543,0.528128,0.097154,0.282885,0.091267,0.362794,1
0.326588,0.010145,0.296625,0.449212,0.314096,-0.94437,0
0.880516,0.00345,0.055528,0.159694,0.137039,-0.905841,0
0.221332,0.183907,0.178895,0.239547,0.128524,-0.845114,1
0.233208,0.176375,0.170987,0.067723,0.1183,-0.709474,1
0.191886,0.106581,0.109593,0.096251,0.09598,-0.897897,1
0.326123,0.181343,0.27177,0.10606,0.263197,-0.79888,1
